"ano","sq_candidato","nome_candidato","descricao_cargo","sigla_partido","desc_sit_cand_tot","sigla_uf","total_votos","sexo","estado_civil","grau_instrucao","descricao_ocupacao","cor_raca","data_nascimento","descricao_nacionalidade"
2018,160000619695,"FERNANDO LUCIO GIACOBO","DEPUTADO FEDERAL","PR","ELEITO POR QP","PR",111384,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","17/12/1970","BRASILEIRA NATA"
2018,160000619696,"LUIZ HILOSHI NISHIMORI","DEPUTADO FEDERAL","PR","ELEITO POR MÉDIA","PR",73344,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","AMARELA","09/04/1949","BRASILEIRA NATA"
2018,160000619700,"DIEGO ALEXSANDER GONÇALO PAULA GARCIA","DEPUTADO FEDERAL","PODE","ELEITO POR QP","PR",103154,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","10/10/1984","BRASILEIRA NATA"
2018,160000619712,"GILSON CARDOSO FAHUR","DEPUTADO FEDERAL","PSD","ELEITO POR QP","PR",314963,"MASCULINO","SOLTEIRO(A)","ENSINO FUNDAMENTAL COMPLETO","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","BRANCA","06/11/1963","BRASILEIRA NATA"
2018,160000619715,"NEY LEPREVOST NETO","DEPUTADO FEDERAL","PSD","ELEITO POR QP","PR",92399,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","26/10/1973","BRASILEIRA NATA"
2018,160000619719,"SANDRO ALEX CRUZ DE OLIVEIRA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","PR",124512,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","25/11/1972","BRASILEIRA NATA"
2018,160000619724,"PAULO EDUARDO LIMA MARTINS","DEPUTADO FEDERAL","PSC","ELEITO POR QP","PR",118754,"MASCULINO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","JORNALISTA E REDATOR","PARDA","20/04/1981","BRASILEIRA NATA"
2018,160000619729,"RUBENS BUENO","DEPUTADO FEDERAL","PPS","ELEITO POR QP","PR",76471,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO FUNDAMENTAL","BRANCA","23/05/1948","BRASILEIRA NATA"
2018,160000619734,"NELSI COGUETTO MARIA","DEPUTADO FEDERAL","PSD","ELEITO POR MÉDIA","PR",70001,"MASCULINO","SEPARADO(A) JUDICIALMENTE","SUPERIOR COMPLETO","ADVOGADO","BRANCA","01/03/1959","BRASILEIRA NATA"
2018,160000621768,"SERGIO DE SOUZA","DEPUTADO FEDERAL","MDB","ELEITO POR QP","PR",94077,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","13/03/1971","BRASILEIRA NATA"
2018,160000621783,"HERMES PARCIANELLO","DEPUTADO FEDERAL","MDB","ELEITO POR QP","PR",110717,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","CONTADOR","BRANCA","25/04/1958","BRASILEIRA NATA"
2018,160000621790,"GUSTAVO BONATO FRUET","DEPUTADO FEDERAL","PDT","ELEITO POR QP","PR",113252,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","18/04/1963","BRASILEIRA NATA"
2018,160000623017,"JOSE CARLOS BECKER DE OLIVEIRA E SILVA","DEPUTADO FEDERAL","PT","ELEITO POR QP","PR",77306,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","21/06/1978","BRASILEIRA NATA"
2018,160000623066,"ENIO JOSÉ VERRI","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","PR",62169,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","27/03/1961","BRASILEIRA NATA"
2018,160000623070,"GLEISI HELENA HOFFMANN","DEPUTADO FEDERAL","PT","ELEITO POR QP","PR",212513,"FEMININO","DIVORCIADO(A)","SUPERIOR COMPLETO","SENADOR","BRANCA","06/09/1965","BRASILEIRA NATA"
2018,160000623128,"PEDRO DEBONI LUPION MELLO","DEPUTADO FEDERAL","DEM","ELEITO POR QP","PR",92300,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","04/06/1983","BRASILEIRA NATA"
2018,160000623130,"LUISA DOS SANTOS SILVEIRA","DEPUTADO FEDERAL","PTB","ELEITO POR QP","PR",90249,"FEMININO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS","BRANCA","11/04/1996","BRASILEIRA NATA"
2018,160000623140,"JOSE CARLOS SCHIAVINATO","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","PR",75540,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","12/09/1954","BRASILEIRA NATA"
2018,160000623141,"RICARDO JOSE MAGALHÃES BARROS","DEPUTADO FEDERAL","PP","ELEITO POR QP","PR",80025,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","15/11/1959","BRASILEIRA NATA"
2018,160000623142,"ALIEL MACHADO BARK","DEPUTADO FEDERAL","PSB","ELEITO POR QP","PR",95386,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","26/02/1989","BRASILEIRA NATA"
2018,160000623145,"LUCIANO DUCCI","DEPUTADO FEDERAL","PSB","ELEITO POR QP","PR",98214,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","23/03/1955","BRASILEIRA NATA"
2018,160000623152,"ANTONIO WANDSCHEER","DEPUTADO FEDERAL","PROS","ELEITO POR MÉDIA","PR",72475,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","31/08/1950","BRASILEIRA NATA"
2018,160000623154,"EMERSON MIGUEL PETRIV","DEPUTADO FEDERAL","PROS","ELEITO POR QP","PR",90158,"MASCULINO","SOLTEIRO(A)","ENSINO MÉDIO COMPLETO","OPERADOR DE EQUIPAMENTO DE RÁDIO, TELEVISÃO, SOM E CINEMA","BRANCA","07/08/1971","BRASILEIRA NATA"
2018,160000626145,"FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO","DEPUTADO FEDERAL","PSL","ELEITO POR QP","PR",75326,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","VEREADOR","BRANCA","29/05/1991","BRASILEIRA NATA"
2018,160000626150,"ALINE SLEUTJES","DEPUTADO FEDERAL","PSL","ELEITO POR QP","PR",33628,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","AGENTE ADMINISTRATIVO","BRANCA","26/07/1979","BRASILEIRA NATA"
2018,160000626154,"LUIS FELIPE BONATTO FRANCISCHINI","DEPUTADO FEDERAL","PSL","ELEITO POR QP","PR",241537,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","02/10/1991","BRASILEIRA NATA"
2018,170000604548,"HUMBERTO SÉRGIO COSTA LIMA","SENADOR","PT","ELEITO","PE",1713565,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","SENADOR","PARDA","07/07/1957","BRASILEIRA NATA"
2018,170000604551,"JARBAS DE ANDRADE VASCONCELOS","SENADOR","MDB","ELEITO","PE",1430802,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","23/08/1942","BRASILEIRA NATA"
2018,170000610278,"DANILO JORGE DE BARROS CABRAL","DEPUTADO FEDERAL","PSB","ELEITO POR QP","PE",91635,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","21/04/1967","BRASILEIRA NATA"
2018,170000610282,"RAUL JEAN LOUIS HENRY JUNIOR","DEPUTADO FEDERAL","MDB","ELEITO POR QP","PE",87585,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO ESTADUAL","BRANCA","06/06/1964","BRASILEIRA NATA"
2018,170000610284,"LUIZ GONZAGA PATRIOTA","DEPUTADO FEDERAL","PSB","ELEITO POR QP","PE",80498,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","26/04/1946","BRASILEIRA NATA"
2018,170000610285,"FELIPE AUGUSTO LYRA CARRERAS","DEPUTADO FEDERAL","PSB","ELEITO POR QP","PE",114268,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","16/04/1975","BRASILEIRA NATA"
2018,170000610286,"JOÃO HENRIQUE DE ANDRADE LIMA CAMPOS","DEPUTADO FEDERAL","PSB","ELEITO POR QP","PE",460387,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","26/11/1993","BRASILEIRA NATA"
2018,170000610290,"ANDRE CARLOS ALVES DE PAULA FILHO","DEPUTADO FEDERAL","PSD","ELEITO POR QP","PE",118641,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","22/07/1961","BRASILEIRA NATA"
2018,170000610291,"FRANCISCO TADEU BARBOSA DE ALENCAR","DEPUTADO FEDERAL","PSB","ELEITO POR MÉDIA","PE",53597,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","08/04/1963","BRASILEIRA NATA"
2018,170000610297,"RENILDO VASCONCELOS CALHEIROS","DEPUTADO FEDERAL","PC do B","ELEITO POR QP","PE",57919,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","20/04/1959","BRASILEIRA NATA"
2018,170000614072,"FERNANDO MONTEIRO DE ALBUQUERQUE","DEPUTADO FEDERAL","PP","ELEITO POR QP","PE",82071,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","EMPRESÁRIO","BRANCA","17/09/1976","BRASILEIRA NATA"
2018,170000614106,"EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA","DEPUTADO FEDERAL","PP","ELEITO POR QP","PE",113640,"MASCULINO","DIVORCIADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","BRANCA","17/10/1972","BRASILEIRA NATA"
2018,170000614138,"AUGUSTO RODRIGUES COUTINHO DE MELO","DEPUTADO FEDERAL","SOLIDARIEDADE","ELEITO POR MÉDIA","PE",77817,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","22/10/1962","BRASILEIRA NATA"
2018,170000614165,"SEBASTIÃO IGNACIO DE OLIVEIRA JUNIOR","DEPUTADO FEDERAL","PR","ELEITO POR QP","PE",129978,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","31/08/1968","BRASILEIRA NATA"
2018,170000616969,"ANDRE FERREIRA RODRIGUES","DEPUTADO FEDERAL","PSC","ELEITO POR QP","PE",175834,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","10/12/1972","BRASILEIRA NATA"
2018,170000616973,"DANIEL PIRES COELHO","DEPUTADO FEDERAL","PPS","ELEITO POR QP","PE",97745,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","04/11/1978","BRASILEIRA (NATURALIZADA)"
2018,170000616977,"FERNANDO BEZERRA DE SOUZA COELHO FILHO","DEPUTADO FEDERAL","DEM","ELEITO POR QP","PE",92188,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","28/02/1984","BRASILEIRA NATA"
2018,170000616984,"OSSESIO JOSE DA SILVA","DEPUTADO FEDERAL","PRB","ELEITO POR MÉDIA","PE",65939,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","OUTROS","PRETA","09/12/1954","BRASILEIRA NATA"
2018,170000616986,"RICARDO TEOBALDO CAVALCANTI","DEPUTADO FEDERAL","PODE","ELEITO POR QP","PE",73551,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","PARDA","18/10/1965","BRASILEIRA NATA"
2018,170000616989,"SILVIO SERAFIM COSTA FILHO","DEPUTADO FEDERAL","PRB","ELEITO POR QP","PE",109185,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","05/03/1982","BRASILEIRA NATA"
2018,170000617081,"LUCIANO CALDAS BIVAR","DEPUTADO FEDERAL","PSL","ELEITO POR QP","PE",117943,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","29/11/1944","BRASILEIRA NATA"
2018,170000617105,"FERNANDO RODOLFO TENORIO DE VASCONCELOS","DEPUTADO FEDERAL","PHS","ELEITO POR MÉDIA","PE",52824,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","JORNALISTA E REDATOR","PARDA","17/11/1983","BRASILEIRA NATA"
2018,170000617323,"TÚLIO GADELHA SALES DE MELO","DEPUTADO FEDERAL","PDT","ELEITO POR MÉDIA","PE",75642,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","12/11/1987","BRASILEIRA NATA"
2018,170000617326,"WOLNEY QUEIROZ MACIEL","DEPUTADO FEDERAL","PDT","ELEITO POR QP","PE",82592,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","12/12/1972","BRASILEIRA NATA"
2018,170000617432,"FRANCISCO EURICO DA SILVA","DEPUTADO FEDERAL","PATRI","ELEITO POR QP","PE",125025,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","OUTROS","PARDA","12/09/1962","BRASILEIRA NATA"
2018,170000621474,"JOSÉ CARLOS VERAS DOS SANTOS","DEPUTADO FEDERAL","PT","ELEITO POR QP","PE",72005,"MASCULINO","DIVORCIADO(A)","ENSINO MÉDIO COMPLETO","AGRICULTOR","BRANCA","10/08/1981","BRASILEIRA NATA"
2018,170000621500,"MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR","DEPUTADO FEDERAL","PT","ELEITO POR QP","PE",193108,"FEMININO","DIVORCIADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","12/04/1984","BRASILEIRA NATA"
2018,180000604128,"ÁTILA FREITAS LIRA","DEPUTADO FEDERAL","PSB","ELEITO POR MÉDIA","PI",54095,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ECONOMISTA","BRANCA","07/04/1947","BRASILEIRA NATA"
2018,180000608765,"MARINA SANTOS BATISTA DIAS","DEPUTADO FEDERAL","PTC","ELEITO POR MÉDIA","PI",70828,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","13/09/1980","BRASILEIRA NATA"
2018,180000613897,"FÁBIO ABREU COSTA","DEPUTADO FEDERAL","PR","ELEITO POR QP","PI",132719,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","31/12/1972","BRASILEIRA NATA"
2018,180000613906,"MARCOS AURELIO PADUA RIBEIRO GONÇALVES DE SAMPAIO","DEPUTADO FEDERAL","MDB","ELEITO POR MÉDIA","PI",73302,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","19/09/1991","BRASILEIRA NATA"
2018,180000613922,"IRACEMA MARIA PORTELLA NUNES NOGUEIRA LIMA","DEPUTADO FEDERAL","PP","ELEITO POR QP","PI",96277,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","23/04/1966","BRASILEIRA NATA"
2018,180000613924,"MARGARETE DE CASTRO COELHO","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","PI",76338,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO ESTADUAL","BRANCA","12/03/1961","BRASILEIRA NATA"
2018,180000613935,"FLAVIO RODRIGUES NOGUEIRA","DEPUTADO FEDERAL","PDT","ELEITO POR QP","PI",111672,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","PARDA","27/02/1953","BRASILEIRA NATA"
2018,180000613937,"JULIO CESAR DE CARVALHO LIMA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","PI",110804,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","25/08/1948","BRASILEIRA NATA"
2018,180000613941,"FRANCISCO DE ASSIS CARVALHO GONÇALVES","DEPUTADO FEDERAL","PT","ELEITO POR QP","PI",129623,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","BANCÁRIO E ECONOMIÁRIO","BRANCA","09/09/1961","BRASILEIRA NATA"
2018,180000613945,"REJANE RIBEIRO SOUSA DIAS","DEPUTADO FEDERAL","PT","ELEITO POR QP","PI",138800,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","04/09/1972","BRASILEIRA NATA"
2018,180000614004,"CIRO NOGUEIRA LIMA FILHO","SENADOR","PP","ELEITO","PI",897959,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SENADOR","BRANCA","21/11/1968","BRASILEIRA NATA"
2018,180000614005,"MARCELO COSTA E CASTRO","SENADOR","MDB","ELEITO","PI",812213,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","09/06/1950","BRASILEIRA NATA"
2018,190000601128,"ALEXANDRE AUGUSTUS SERFIOTIS","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",37526,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","29/11/1975","BRASILEIRA NATA"
2018,190000601140,"HUGO LEAL MELO DA SILVA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",63561,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","06/08/1962","BRASILEIRA NATA"
2018,190000602093,"GLAUBER DE MEDEIROS BRAGA","DEPUTADO FEDERAL","PSOL","ELEITO POR QP","RJ",40199,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","26/06/1982","BRASILEIRA NATA"
2018,190000602097,"JEAN WYLLYS DE MATOS SANTOS","DEPUTADO FEDERAL","PSOL","ELEITO POR MÉDIA","RJ",24295,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","PRETA","10/03/1974","BRASILEIRA NATA"
2018,190000602109,"MARCELO RIBEIRO FREIXO","DEPUTADO FEDERAL","PSOL","ELEITO POR QP","RJ",342491,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","12/04/1967","BRASILEIRA NATA"
2018,190000602120,"TALIRIA PETRONE SOARES","DEPUTADO FEDERAL","PSOL","ELEITO POR QP","RJ",107317,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","VEREADOR","PRETA","09/04/1985","BRASILEIRA NATA"
2018,190000602240,"PAULO GUSTAVO GANIME ALVES TEIXEIRA","DEPUTADO FEDERAL","NOVO","ELEITO POR QP","RJ",52983,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","19/04/1983","BRASILEIRA NATA"
2018,190000603376,"AUREO LIDIO MOREIRA RIBEIRO","DEPUTADO FEDERAL","SOLIDARIEDADE","ELEITO POR QP","RJ",68414,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","17/02/1979","BRASILEIRA NATA"
2018,190000603438,"MARCELO CALERO FARIA GARCIA","DEPUTADO FEDERAL","PPS","ELEITO POR QP","RJ",50533,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","07/07/1982","BRASILEIRA NATA"
2018,190000604181,"ALTINEU CORTES FREITAS COUTINHO","DEPUTADO FEDERAL","PR","ELEITO POR QP","RJ",55367,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","PARDA","13/09/1968","BRASILEIRA NATA"
2018,190000604204,"SORAYA ALENCAR DOS SANTOS","DEPUTADO FEDERAL","PR","ELEITO POR QP","RJ",48328,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","04/12/1958","BRASILEIRA NATA"
2018,190000606047,"GELSON DE AZEVEDO ALMEIDA","DEPUTADO FEDERAL","PHS","ELEITO POR MÉDIA","RJ",28216,"MASCULINO","CASADO(A)","ENSINO FUNDAMENTAL INCOMPLETO","EMPRESÁRIO","BRANCA","10/01/1965","BRASILEIRA NATA"
2018,190000607414,"RODRIGO FELINTO IBARRA EPITÁCIO MAIA","DEPUTADO FEDERAL","DEM","ELEITO POR QP","RJ",74232,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","PARDA","12/06/1970","BRASILEIRA NATA"
2018,190000607415,"ROGERIO TEIXEIRA JUNIOR","DEPUTADO FEDERAL","DEM","ELEITO POR MÉDIA","RJ",45087,"MASCULINO","SOLTEIRO(A)","ENSINO MÉDIO COMPLETO","VEREADOR","PARDA","23/10/1976","BRASILEIRA NATA"
2018,190000607425,"PEDRO PAULO CARVALHO TEIXEIRA","DEPUTADO FEDERAL","DEM","ELEITO POR QP","RJ",56646,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","29/06/1972","BRASILEIRA NATA"
2018,190000607427,"SÓSTENES SILVA CAVALCANTE","DEPUTADO FEDERAL","DEM","ELEITO POR QP","RJ",94203,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","16/01/1975","BRASILEIRA NATA"
2018,190000607437,"CHRISTINO ÁUREO DA SILVA","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","RJ",47101,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","26/04/1962","BRASILEIRA NATA"
2018,190000607442,"LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR","DEPUTADO FEDERAL","PP","ELEITO POR QP","RJ",103745,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","15/12/1973","BRASILEIRA NATA"
2018,190000607467,"DANIELA MOTE DE SOUZA CARNEIRO","DEPUTADO FEDERAL","MDB","ELEITO POR QP","RJ",136286,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO FUNDAMENTAL","BRANCA","10/02/1976","BRASILEIRA NATA"
2018,190000607472,"GUTEMBERG REIS DE OLIVEIRA","DEPUTADO FEDERAL","MDB","ELEITO POR QP","RJ",54573,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","OUTROS","BRANCA","09/09/1979","BRASILEIRA NATA"
2018,190000607480,"VINICIUS MEDEIROS FARAH","DEPUTADO FEDERAL","MDB","ELEITO POR QP","RJ",57707,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","21/06/1965","BRASILEIRA NATA"
2018,190000607836,"OTONI MOURA DE PAULO JUNIOR","DEPUTADO FEDERAL","PSC","ELEITO POR QP","RJ",120498,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","VEREADOR","PARDA","22/11/1976","BRASILEIRA NATA"
2018,190000607870,"CLARISSA GAROTINHO BARROS ASSED MATHEUS DE OLIVEIRA","DEPUTADO FEDERAL","PROS","ELEITO POR MÉDIA","RJ",35131,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","02/07/1982","BRASILEIRA NATA"
2018,190000607913,"AROLDE DE OLIVEIRA","SENADOR","PSD","ELEITO","RJ",2382265,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/03/1937","BRASILEIRA NATA"
2018,190000607923,"FLORDELIS DOS SANTOS DE SOUZA","DEPUTADO FEDERAL","PSD","ELEITO POR QP","RJ",196959,"FEMININO","CASADO(A)","ENSINO MÉDIO COMPLETO","ADMINISTRADOR","BRANCA","05/02/1961","BRASILEIRA NATA"
2018,190000613602,"BENEDITA SOUZA DA SILVA SAMPAIO","DEPUTADO FEDERAL","PT","ELEITO POR QP","RJ",44804,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PRETA","26/04/1942","BRASILEIRA NATA"
2018,190000613609,"JANDIRA FEGHALI","DEPUTADO FEDERAL","PC do B","ELEITO POR QP","RJ",71646,"FEMININO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","17/05/1957","BRASILEIRA NATA"
2018,190000614642,"ANTÔNIO DA LUZ FURTADO","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",104211,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO ESTADUAL","PARDA","06/01/1972","BRASILEIRA (NATURALIZADA)"
2018,190000614646,"CARLOS ROBERTO COELHO DE MATTOS JÚNIOR","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",204048,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","VEREADOR","PARDA","08/02/1982","BRASILEIRA (NATURALIZADA)"
2018,190000614650,"CHRISTINE NOGUEIRA DOS REIS TONIETTO","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",38525,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","ADVOGADO","PARDA","14/05/1991","BRASILEIRA (NATURALIZADA)"
2018,190000614659,"JOZIEL FERREIRA CARLOS","DEPUTADO FEDERAL","PSL","ELEITO POR MÉDIA","RJ",34274,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MILITAR REFORMADO","PRETA","22/04/1966","BRASILEIRA (NATURALIZADA)"
2018,190000614660,"LOURIVAL GOMES DE ALMEIDA","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",41307,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","PARDA","22/07/1955","BRASILEIRA (NATURALIZADA)"
2018,190000614678,"DANIEL LUCIO DA SILVEIRA","DEPUTADO FEDERAL","PSL","ELEITO POR MÉDIA","RJ",31789,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","POLICIAL MILITAR","BRANCA","25/11/1982","BRASILEIRA NATA"
2018,190000614683,"FABIANA SILVA DE SOUZA","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",57611,"FEMININO","DIVORCIADO(A)","SUPERIOR COMPLETO","POLICIAL MILITAR","BRANCA","09/01/1980","BRASILEIRA NATA"
2018,190000614684,"FELÍCIO LATERÇA DE ALMEIDA","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",47065,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO FEDERAL","BRANCA","26/05/1967","BRASILEIRA NATA"
2018,190000614709,"HELIO FERNANDO BARBOSA LOPES","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",345234,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","MEMBRO DAS FORÇAS ARMADAS","PRETA","28/03/1969","BRASILEIRA NATA"
2018,190000614713,"LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",115119,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","PARDA","10/12/1977","BRASILEIRA NATA"
2018,190000614715,"MÁRCIO DA SILVEIRA LABRE","DEPUTADO FEDERAL","PSL","ELEITO POR QP","RJ",46934,"MASCULINO","SOLTEIRO(A)","ENSINO MÉDIO COMPLETO","EMPRESÁRIO","PARDA","27/02/1974","BRASILEIRA NATA"
