"Tabela 3175 - População residente, por cor ou raça, segundo a situação do domicílio, o sexo e a idade"
"Variável - População residente (Pessoas)"
"Unidade da Federação";"Sexo";"Idade";"Ano";"Cor ou raça";"Situação do domicílio";""
"São Paulo";"Mulheres";"30 a 34 anos";"2010";"Indígena";"Rural";"116"
"São Paulo";"Mulheres";"30 a 34 anos";"2010";"Sem declaração";"Urbana";"67"
"São Paulo";"Mulheres";"30 a 34 anos";"2010";"Sem declaração";"Rural";"15"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Branca";"Urbana";"1002581"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Branca";"Rural";"37019"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Preta";"Urbana";"90948"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Preta";"Rural";"2292"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Amarela";"Urbana";"20063"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Amarela";"Rural";"505"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Parda";"Urbana";"462250"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Parda";"Rural";"17406"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Indígena";"Urbana";"1623"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Indígena";"Rural";"99"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Sem declaração";"Urbana";"52"
"São Paulo";"Mulheres";"35 a 39 anos";"2010";"Sem declaração";"Rural";"13"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Branca";"Urbana";"956776"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Branca";"Rural";"35448"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Preta";"Urbana";"85359"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Preta";"Rural";"2178"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Amarela";"Urbana";"19675"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Amarela";"Rural";"499"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Parda";"Urbana";"419117"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Parda";"Rural";"15634"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Indígena";"Urbana";"1622"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Indígena";"Rural";"84"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Sem declaração";"Urbana";"43"
"São Paulo";"Mulheres";"40 a 44 anos";"2010";"Sem declaração";"Rural";"9"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Branca";"Urbana";"928405"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Branca";"Rural";"33711"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Preta";"Urbana";"78810"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Preta";"Rural";"1928"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Amarela";"Urbana";"19684"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Amarela";"Rural";"608"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Parda";"Urbana";"365663"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Parda";"Rural";"13828"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Indígena";"Urbana";"1513"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Indígena";"Rural";"84"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Sem declaração";"Urbana";"29"
"São Paulo";"Mulheres";"45 a 49 anos";"2010";"Sem declaração";"Rural";"7"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Branca";"Urbana";"836746"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Branca";"Rural";"30238"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Preta";"Urbana";"73018"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Preta";"Rural";"1750"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Amarela";"Urbana";"19306"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Amarela";"Rural";"548"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Parda";"Urbana";"311755"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Parda";"Rural";"11711"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Indígena";"Urbana";"1412"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Indígena";"Rural";"77"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Sem declaração";"Urbana";"40"
"São Paulo";"Mulheres";"50 a 54 anos";"2010";"Sem declaração";"Rural";"2"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Branca";"Urbana";"702403"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Branca";"Rural";"25638"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Preta";"Urbana";"58431"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Preta";"Rural";"1391"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Amarela";"Urbana";"19882"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Amarela";"Rural";"698"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Parda";"Urbana";"239070"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Parda";"Rural";"8881"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Indígena";"Urbana";"1218"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Indígena";"Rural";"39"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Sem declaração";"Urbana";"35"
"São Paulo";"Mulheres";"55 a 59 anos";"2010";"Sem declaração";"Rural";"2"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Branca";"Urbana";"984128"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Branca";"Rural";"36048"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Preta";"Urbana";"76303"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Preta";"Rural";"1711"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Amarela";"Urbana";"35475"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Amarela";"Rural";"1394"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Parda";"Urbana";"293262"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Parda";"Rural";"10953"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Indígena";"Urbana";"1591"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Indígena";"Rural";"72"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Sem declaração";"Urbana";"36"
"São Paulo";"Mulheres";"60 a 69 anos";"2010";"Sem declaração";"Rural";"2"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Branca";"Urbana";"945729"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Branca";"Rural";"26896"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Preta";"Urbana";"58426"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Preta";"Rural";"1217"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Amarela";"Urbana";"33944"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Amarela";"Rural";"1560"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Parda";"Urbana";"191528"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Parda";"Rural";"6314"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Indígena";"Urbana";"1234"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Indígena";"Rural";"67"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Sem declaração";"Urbana";"20"
"São Paulo";"Mulheres";"70 anos ou mais";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"0 a 4 anos";"2010";"Branca";"Urbana";"231474"
"Paraná";"Homens";"0 a 4 anos";"2010";"Branca";"Rural";"38289"
"Paraná";"Homens";"0 a 4 anos";"2010";"Preta";"Urbana";"5234"
"Paraná";"Homens";"0 a 4 anos";"2010";"Preta";"Rural";"771"
"Paraná";"Homens";"0 a 4 anos";"2010";"Amarela";"Urbana";"2467"
"Paraná";"Homens";"0 a 4 anos";"2010";"Amarela";"Rural";"281"
"Paraná";"Homens";"0 a 4 anos";"2010";"Parda";"Urbana";"70344"
"Paraná";"Homens";"0 a 4 anos";"2010";"Parda";"Rural";"13062"
"Paraná";"Homens";"0 a 4 anos";"2010";"Indígena";"Urbana";"283"
"Paraná";"Homens";"0 a 4 anos";"2010";"Indígena";"Rural";"907"
"Paraná";"Homens";"0 a 4 anos";"2010";"Sem declaração";"Urbana";"-"
"Paraná";"Homens";"0 a 4 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"5 a 9 anos";"2010";"Branca";"Urbana";"227379"
"Paraná";"Homens";"5 a 9 anos";"2010";"Branca";"Rural";"41852"
"Paraná";"Homens";"5 a 9 anos";"2010";"Preta";"Urbana";"7326"
"Paraná";"Homens";"5 a 9 anos";"2010";"Preta";"Rural";"1196"
"Paraná";"Homens";"5 a 9 anos";"2010";"Amarela";"Urbana";"3008"
"Paraná";"Homens";"5 a 9 anos";"2010";"Amarela";"Rural";"368"
"Paraná";"Homens";"5 a 9 anos";"2010";"Parda";"Urbana";"90253"
"Paraná";"Homens";"5 a 9 anos";"2010";"Parda";"Rural";"18233"
"Paraná";"Homens";"5 a 9 anos";"2010";"Indígena";"Urbana";"307"
"Paraná";"Homens";"5 a 9 anos";"2010";"Indígena";"Rural";"956"
"Paraná";"Homens";"5 a 9 anos";"2010";"Sem declaração";"Urbana";"4"
"Paraná";"Homens";"5 a 9 anos";"2010";"Sem declaração";"Rural";"1"
"Paraná";"Homens";"10 a 14 anos";"2010";"Branca";"Urbana";"255306"
"Paraná";"Homens";"10 a 14 anos";"2010";"Branca";"Rural";"50358"
"Paraná";"Homens";"10 a 14 anos";"2010";"Preta";"Urbana";"10219"
"Paraná";"Homens";"10 a 14 anos";"2010";"Preta";"Rural";"1592"
"Paraná";"Homens";"10 a 14 anos";"2010";"Amarela";"Urbana";"3590"
"Paraná";"Homens";"10 a 14 anos";"2010";"Amarela";"Rural";"499"
"Paraná";"Homens";"10 a 14 anos";"2010";"Parda";"Urbana";"116320"
"Paraná";"Homens";"10 a 14 anos";"2010";"Parda";"Rural";"24264"
"Paraná";"Homens";"10 a 14 anos";"2010";"Indígena";"Urbana";"429"
"Paraná";"Homens";"10 a 14 anos";"2010";"Indígena";"Rural";"970"
"Paraná";"Homens";"10 a 14 anos";"2010";"Sem declaração";"Urbana";"5"
"Paraná";"Homens";"10 a 14 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"15 a 19 anos";"2010";"Branca";"Urbana";"260723"
"Paraná";"Homens";"15 a 19 anos";"2010";"Branca";"Rural";"49622"
"Paraná";"Homens";"15 a 19 anos";"2010";"Preta";"Urbana";"12721"
"Paraná";"Homens";"15 a 19 anos";"2010";"Preta";"Rural";"1847"
"Paraná";"Homens";"15 a 19 anos";"2010";"Amarela";"Urbana";"3667"
"Paraná";"Homens";"15 a 19 anos";"2010";"Amarela";"Rural";"501"
"Paraná";"Homens";"15 a 19 anos";"2010";"Parda";"Urbana";"116643"
"Paraná";"Homens";"15 a 19 anos";"2010";"Parda";"Rural";"22808"
"Paraná";"Homens";"15 a 19 anos";"2010";"Indígena";"Urbana";"448"
"Paraná";"Homens";"15 a 19 anos";"2010";"Indígena";"Rural";"780"
"Paraná";"Homens";"15 a 19 anos";"2010";"Sem declaração";"Urbana";"2"
"Paraná";"Homens";"15 a 19 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"20 a 24 anos";"2010";"Branca";"Urbana";"268097"
"Paraná";"Homens";"20 a 24 anos";"2010";"Branca";"Rural";"40114"
"Paraná";"Homens";"20 a 24 anos";"2010";"Preta";"Urbana";"14502"
"Paraná";"Homens";"20 a 24 anos";"2010";"Preta";"Rural";"1629"
"Paraná";"Homens";"20 a 24 anos";"2010";"Amarela";"Urbana";"4395"
"Paraná";"Homens";"20 a 24 anos";"2010";"Amarela";"Rural";"386"
"Paraná";"Homens";"20 a 24 anos";"2010";"Parda";"Urbana";"104787"
"Paraná";"Homens";"20 a 24 anos";"2010";"Parda";"Rural";"16714"
"Paraná";"Homens";"20 a 24 anos";"2010";"Indígena";"Urbana";"508"
"Paraná";"Homens";"20 a 24 anos";"2010";"Indígena";"Rural";"606"
"Paraná";"Homens";"20 a 24 anos";"2010";"Sem declaração";"Urbana";"1"
"Paraná";"Homens";"20 a 24 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"25 a 29 anos";"2010";"Branca";"Urbana";"263700"
"Paraná";"Homens";"25 a 29 anos";"2010";"Branca";"Rural";"38623"
"Paraná";"Homens";"25 a 29 anos";"2010";"Preta";"Urbana";"15326"
"Paraná";"Homens";"25 a 29 anos";"2010";"Preta";"Rural";"1736"
"Paraná";"Homens";"25 a 29 anos";"2010";"Amarela";"Urbana";"4406"
"Paraná";"Homens";"25 a 29 anos";"2010";"Amarela";"Rural";"366"
"Paraná";"Homens";"25 a 29 anos";"2010";"Parda";"Urbana";"96505"
"Paraná";"Homens";"25 a 29 anos";"2010";"Parda";"Rural";"14963"
"Paraná";"Homens";"25 a 29 anos";"2010";"Indígena";"Urbana";"518"
"Paraná";"Homens";"25 a 29 anos";"2010";"Indígena";"Rural";"526"
"Paraná";"Homens";"25 a 29 anos";"2010";"Sem declaração";"Urbana";"6"
"Paraná";"Homens";"25 a 29 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"30 a 34 anos";"2010";"Branca";"Urbana";"244157"
"Paraná";"Homens";"30 a 34 anos";"2010";"Branca";"Rural";"38069"
"Paraná";"Homens";"30 a 34 anos";"2010";"Preta";"Urbana";"15407"
"Paraná";"Homens";"30 a 34 anos";"2010";"Preta";"Rural";"1863"
"Paraná";"Homens";"30 a 34 anos";"2010";"Amarela";"Urbana";"4093"
"Paraná";"Homens";"30 a 34 anos";"2010";"Amarela";"Rural";"366"
"Paraná";"Homens";"30 a 34 anos";"2010";"Parda";"Urbana";"90295"
"Paraná";"Homens";"30 a 34 anos";"2010";"Parda";"Rural";"15292"
"Paraná";"Homens";"30 a 34 anos";"2010";"Indígena";"Urbana";"509"
"Paraná";"Homens";"30 a 34 anos";"2010";"Indígena";"Rural";"380"
"Paraná";"Homens";"30 a 34 anos";"2010";"Sem declaração";"Urbana";"6"
"Paraná";"Homens";"30 a 34 anos";"2010";"Sem declaração";"Rural";"1"
"Paraná";"Homens";"35 a 39 anos";"2010";"Branca";"Urbana";"222985"
"Paraná";"Homens";"35 a 39 anos";"2010";"Branca";"Rural";"39019"
"Paraná";"Homens";"35 a 39 anos";"2010";"Preta";"Urbana";"14409"
"Paraná";"Homens";"35 a 39 anos";"2010";"Preta";"Rural";"1855"
"Paraná";"Homens";"35 a 39 anos";"2010";"Amarela";"Urbana";"3723"
"Paraná";"Homens";"35 a 39 anos";"2010";"Amarela";"Rural";"374"
"Paraná";"Homens";"35 a 39 anos";"2010";"Parda";"Urbana";"85564"
"Paraná";"Homens";"35 a 39 anos";"2010";"Parda";"Rural";"15511"
"Paraná";"Homens";"35 a 39 anos";"2010";"Indígena";"Urbana";"555"
"Paraná";"Homens";"35 a 39 anos";"2010";"Indígena";"Rural";"352"
"Paraná";"Homens";"35 a 39 anos";"2010";"Sem declaração";"Urbana";"2"
"Paraná";"Homens";"35 a 39 anos";"2010";"Sem declaração";"Rural";"2"
"Paraná";"Homens";"40 a 44 anos";"2010";"Branca";"Urbana";"215030"
"Paraná";"Homens";"40 a 44 anos";"2010";"Branca";"Rural";"41471"
"Paraná";"Homens";"40 a 44 anos";"2010";"Preta";"Urbana";"13700"
"Paraná";"Homens";"40 a 44 anos";"2010";"Preta";"Rural";"1869"
"Paraná";"Homens";"40 a 44 anos";"2010";"Amarela";"Urbana";"3714"
"Paraná";"Homens";"40 a 44 anos";"2010";"Amarela";"Rural";"414"
"Paraná";"Homens";"40 a 44 anos";"2010";"Parda";"Urbana";"79947"
"Paraná";"Homens";"40 a 44 anos";"2010";"Parda";"Rural";"15420"
"Paraná";"Homens";"40 a 44 anos";"2010";"Indígena";"Urbana";"536"
"Paraná";"Homens";"40 a 44 anos";"2010";"Indígena";"Rural";"275"
"Paraná";"Homens";"40 a 44 anos";"2010";"Sem declaração";"Urbana";"3"
"Paraná";"Homens";"40 a 44 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"45 a 49 anos";"2010";"Branca";"Urbana";"197045"
"Paraná";"Homens";"45 a 49 anos";"2010";"Branca";"Rural";"38955"
"Paraná";"Homens";"45 a 49 anos";"2010";"Preta";"Urbana";"11748"
"Paraná";"Homens";"45 a 49 anos";"2010";"Preta";"Rural";"1819"
"Paraná";"Homens";"45 a 49 anos";"2010";"Amarela";"Urbana";"3718"
"Paraná";"Homens";"45 a 49 anos";"2010";"Amarela";"Rural";"439"
"Paraná";"Homens";"45 a 49 anos";"2010";"Parda";"Urbana";"67649"
"Paraná";"Homens";"45 a 49 anos";"2010";"Parda";"Rural";"14357"
"Paraná";"Homens";"45 a 49 anos";"2010";"Indígena";"Urbana";"493"
"Paraná";"Homens";"45 a 49 anos";"2010";"Indígena";"Rural";"236"
"Paraná";"Homens";"45 a 49 anos";"2010";"Sem declaração";"Urbana";"2"
"Paraná";"Homens";"45 a 49 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"50 a 54 anos";"2010";"Branca";"Urbana";"166279"
"Paraná";"Homens";"50 a 54 anos";"2010";"Branca";"Rural";"34559"
"Paraná";"Homens";"50 a 54 anos";"2010";"Preta";"Urbana";"9575"
"Paraná";"Homens";"50 a 54 anos";"2010";"Preta";"Rural";"1588"
"Paraná";"Homens";"50 a 54 anos";"2010";"Amarela";"Urbana";"3342"
"Paraná";"Homens";"50 a 54 anos";"2010";"Amarela";"Rural";"389"
"Paraná";"Homens";"50 a 54 anos";"2010";"Parda";"Urbana";"54153"
"Paraná";"Homens";"50 a 54 anos";"2010";"Parda";"Rural";"12156"
"Paraná";"Homens";"50 a 54 anos";"2010";"Indígena";"Urbana";"408"
"Paraná";"Homens";"50 a 54 anos";"2010";"Indígena";"Rural";"190"
"Paraná";"Homens";"50 a 54 anos";"2010";"Sem declaração";"Urbana";"2"
"Paraná";"Homens";"50 a 54 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"55 a 59 anos";"2010";"Branca";"Urbana";"136469"
"Paraná";"Homens";"55 a 59 anos";"2010";"Branca";"Rural";"30159"
"Paraná";"Homens";"55 a 59 anos";"2010";"Preta";"Urbana";"7213"
"Paraná";"Homens";"55 a 59 anos";"2010";"Preta";"Rural";"1353"
"Paraná";"Homens";"55 a 59 anos";"2010";"Amarela";"Urbana";"3172"
"Paraná";"Homens";"55 a 59 anos";"2010";"Amarela";"Rural";"373"
"Paraná";"Homens";"55 a 59 anos";"2010";"Parda";"Urbana";"42259"
"Paraná";"Homens";"55 a 59 anos";"2010";"Parda";"Rural";"10478"
"Paraná";"Homens";"55 a 59 anos";"2010";"Indígena";"Urbana";"355"
"Paraná";"Homens";"55 a 59 anos";"2010";"Indígena";"Rural";"162"
"Paraná";"Homens";"55 a 59 anos";"2010";"Sem declaração";"Urbana";"-"
"Paraná";"Homens";"55 a 59 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"60 a 69 anos";"2010";"Branca";"Urbana";"181794"
"Paraná";"Homens";"60 a 69 anos";"2010";"Branca";"Rural";"42791"
"Paraná";"Homens";"60 a 69 anos";"2010";"Preta";"Urbana";"9983"
"Paraná";"Homens";"60 a 69 anos";"2010";"Preta";"Rural";"2065"
"Paraná";"Homens";"60 a 69 anos";"2010";"Amarela";"Urbana";"5357"
"Paraná";"Homens";"60 a 69 anos";"2010";"Amarela";"Rural";"792"
"Paraná";"Homens";"60 a 69 anos";"2010";"Parda";"Urbana";"56514"
"Paraná";"Homens";"60 a 69 anos";"2010";"Parda";"Rural";"14538"
"Paraná";"Homens";"60 a 69 anos";"2010";"Indígena";"Urbana";"500"
"Paraná";"Homens";"60 a 69 anos";"2010";"Indígena";"Rural";"230"
"Paraná";"Homens";"60 a 69 anos";"2010";"Sem declaração";"Urbana";"3"
"Paraná";"Homens";"60 a 69 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Homens";"70 anos ou mais";"2010";"Branca";"Urbana";"130759"
"Paraná";"Homens";"70 anos ou mais";"2010";"Branca";"Rural";"28471"
"Paraná";"Homens";"70 anos ou mais";"2010";"Preta";"Urbana";"7625"
"Paraná";"Homens";"70 anos ou mais";"2010";"Preta";"Rural";"1369"
"Paraná";"Homens";"70 anos ou mais";"2010";"Amarela";"Urbana";"4743"
"Paraná";"Homens";"70 anos ou mais";"2010";"Amarela";"Rural";"676"
"Paraná";"Homens";"70 anos ou mais";"2010";"Parda";"Urbana";"38971"
"Paraná";"Homens";"70 anos ou mais";"2010";"Parda";"Rural";"9317"
"Paraná";"Homens";"70 anos ou mais";"2010";"Indígena";"Urbana";"315"
"Paraná";"Homens";"70 anos ou mais";"2010";"Indígena";"Rural";"194"
"Paraná";"Homens";"70 anos ou mais";"2010";"Sem declaração";"Urbana";"1"
"Paraná";"Homens";"70 anos ou mais";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Branca";"Urbana";"226041"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Branca";"Rural";"36893"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Preta";"Urbana";"4683"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Preta";"Rural";"708"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Amarela";"Urbana";"2298"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Amarela";"Rural";"283"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Parda";"Urbana";"66872"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Parda";"Rural";"11965"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Indígena";"Urbana";"247"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Indígena";"Rural";"935"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Sem declaração";"Urbana";"-"
"Paraná";"Mulheres";"0 a 4 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Branca";"Urbana";"222663"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Branca";"Rural";"40759"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Preta";"Urbana";"6585"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Preta";"Rural";"1022"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Amarela";"Urbana";"2762"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Amarela";"Rural";"349"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Parda";"Urbana";"85475"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Parda";"Rural";"16595"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Indígena";"Urbana";"323"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Indígena";"Rural";"972"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Sem declaração";"Urbana";"4"
"Paraná";"Mulheres";"5 a 9 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Branca";"Urbana";"249284"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Branca";"Rural";"47389"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Preta";"Urbana";"8886"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Preta";"Rural";"1328"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Amarela";"Urbana";"3396"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Amarela";"Rural";"498"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Parda";"Urbana";"111917"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Parda";"Rural";"21417"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Indígena";"Urbana";"438"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Indígena";"Rural";"961"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Sem declaração";"Urbana";"5"
"Paraná";"Mulheres";"10 a 14 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Branca";"Urbana";"266166"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Branca";"Rural";"45787"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Preta";"Urbana";"10447"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Preta";"Rural";"1345"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Amarela";"Urbana";"3875"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Amarela";"Rural";"421"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Parda";"Urbana";"110342"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Parda";"Rural";"19300"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Indígena";"Urbana";"471"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Indígena";"Rural";"712"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Sem declaração";"Urbana";"3"
"Paraná";"Mulheres";"15 a 19 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Branca";"Urbana";"281876"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Branca";"Rural";"36290"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Preta";"Urbana";"11705"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Preta";"Rural";"1318"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Amarela";"Urbana";"4857"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Amarela";"Rural";"374"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Parda";"Urbana";"97771"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Parda";"Rural";"14353"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Indígena";"Urbana";"474"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Indígena";"Rural";"573"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Sem declaração";"Urbana";"2"
"Paraná";"Mulheres";"20 a 24 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Branca";"Urbana";"283254"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Branca";"Rural";"35061"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Preta";"Urbana";"12579"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Preta";"Rural";"1340"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Amarela";"Urbana";"4620"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Amarela";"Rural";"363"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Parda";"Urbana";"91545"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Parda";"Rural";"13795"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Indígena";"Urbana";"492"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Indígena";"Rural";"506"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Sem declaração";"Urbana";"2"
"Paraná";"Mulheres";"25 a 29 anos";"2010";"Sem declaração";"Rural";"-"
"Paraná";"Mulheres";"30 a 34 anos";"2010";"Branca";"Urbana";"267351"
"Paraná";"Mulheres";"30 a 34 anos";"2010";"Branca";"Rural";"35353"
